Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),CENTRAL SYSTEM_UNIT1:Air System Total Cooling Energy [J](TimeStep) 
 07/03  10:00:00,28.3,0.72567,24.000000917459979,40.809810096154709,24.000000000000005,0.0,15.6,24.0,3128789.3471750004 
 07/03  10:15:00,28.3,0.72567,24.00000120537568,41.526254582445229,24.0,0.0,15.6,24.0,3184244.635892889 
 07/03  10:30:00,28.3,0.72567,24.000001582235737,41.803899230636648,24.0,0.0,15.6,24.0,3246228.3306552746 
 07/03  10:45:00,28.3,0.72567,24.00000227408357,41.98780539591679,24.0,0.0,15.6,24.0,3352349.8982643026 
 07/03  11:00:00,28.3,0.72567,24.000002088030738,42.25545813282263,24.0,0.0,15.6,24.0,3482470.633475563 
 07/03  11:15:00,28.175,0.72567,24.868863570662144,42.66724310417132,25.0,0.0,15.6,25.0,1550605.7032483984 
 07/03  11:30:00,28.05,0.72567,24.99820889485933,43.16807607482767,25.0,0.0,15.6,25.0,2326719.25226948 
 07/03  11:45:00,27.925,0.72567,24.999982304187488,43.724708101055288,24.999999999999998,0.0,15.6,25.0,2586905.3722498838 
 07/03  12:00:00,27.8,0.72567,25.00000139588552,44.10690785179088,25.0,0.0,15.6,25.0,2745495.618608487 
 07/03  12:15:00,28.075000000000004,0.72567,24.999995767006646,44.49134246150331,25.0,0.0,15.6,25.0,2917790.3282182125 
 07/03  12:30:00,28.35,0.72567,25.000002432636568,44.55398128971603,25.0,0.0,15.6,25.0,3071861.9402159668 
 07/03  12:45:00,28.624999999999998,0.72567,25.00000221364526,44.447163326013029,25.0,0.0,15.6,25.0,3259284.9178707555 
 07/03  13:00:00,28.9,0.72567,25.00000199211914,44.39973871745371,25.0,0.0,15.6,25.0,3456221.311027224 
 07/03  13:15:00,28.9,0.72567,25.000001725185297,44.42452384728136,25.0,0.0,15.6,25.0,3618612.1398418399 
 07/03  13:30:00,28.9,0.72567,25.000001573048477,44.45811096368062,25.0,0.0,15.6,25.0,3762580.669500213 
 07/03  13:45:00,28.9,0.72567,25.000001491174414,44.39944697573417,25.0,0.0,15.6,25.0,3834215.8601393548 
 07/03  14:00:00,28.9,0.72567,25.0000013499539,44.14799431444193,25.0,0.0,15.6,25.0,3878176.920307424 
 07/03  14:15:00,28.9,0.72567,25.0000014270306,43.87549428290456,25.0,0.0,15.6,25.0,3880183.042965533 
 07/03  14:30:00,28.9,0.72567,25.000001449127454,43.68965902192101,25.0,0.0,15.6,25.0,3868953.551424728 
 07/03  14:45:00,28.9,0.72567,25.000001460347929,43.552395002734808,25.0,0.0,15.6,25.0,3846295.526078789 
 07/03  15:00:00,28.9,0.72567,25.00000139667355,43.351663057056487,25.0,0.0,15.6,25.0,3808850.487746338 
 07/03  15:15:00,28.749999999999998,0.72567,25.000000928402828,42.87279732635801,25.0,0.0,15.6,25.0,3810451.4493787975 
 07/03  15:30:00,28.6,0.72567,25.000000726128368,42.089568758660337,24.999999999999998,0.0,15.6,25.0,3789480.4724247578 
 07/03  15:45:00,28.450000000000004,0.72567,25.000000612275515,41.02766429099541,25.0,0.0,15.6,25.0,3733174.8928281369 
 07/03  16:00:00,28.3,0.72567,25.000000538338747,39.74886754160809,25.0,0.0,15.6,25.0,3662618.1675781558 
 07/03  16:15:00,27.900000000000003,0.8849400000000001,24.99997816973397,38.30101858184627,25.0,0.0,15.6,25.0,3593021.8302164629 
 07/03  16:30:00,27.5,0.8849400000000001,24.999980585962989,36.98089659828012,25.0,0.0,15.6,25.0,3430368.7193267897 
 07/03  16:45:00,27.099999999999999,0.8849400000000001,24.999992258406978,35.72822175308006,25.0,0.0,15.6,25.0,3276615.3362888789 
 07/03  17:00:00,26.7,0.8849400000000001,25.000000867353067,34.79156866572202,25.0,0.0,15.6,25.0,3109016.815959695 
 07/03  17:15:00,26.7,1.6593,24.99999842505411,33.67365962139584,25.0,0.0,15.6,25.0,3153479.7463031287 
 07/03  17:30:00,26.7,1.6593,24.99999466146284,32.815524898153977,25.0,0.0,15.6,25.0,3076738.893599909 
 07/03  17:45:00,26.7,1.6593,25.000001166476108,32.21941760870019,24.999999999999998,0.0,15.6,25.0,2987085.1056826866 
 07/03  18:00:00,26.7,1.6593,24.99999602688184,31.396672293608739,24.999999999999998,0.0,15.6,25.0,2897427.221044763 
 07/03  18:15:00,26.424999999999998,2.69079,24.999991195084964,30.78988404194238,24.999999999999998,0.0,15.6,25.0,2905275.1485819218 
 07/03  18:30:00,26.15,2.69079,25.000001610819216,30.38757040480249,25.0,0.0,15.6,25.0,2781818.137074598 
 07/03  18:45:00,25.875000000000005,2.69079,25.000001447252,29.818888207814586,24.999999999999998,0.0,15.6,25.0,2646150.1500648299 
 07/03  19:00:00,25.6,2.69079,24.99999086233806,29.098002607184705,24.999999999999998,0.0,15.6,25.0,2512003.2577169288 
 07/03  19:15:00,25.450000000000004,2.69079,24.999988135881737,28.485572312383846,24.999999999999998,0.0,15.6,25.0,2398244.9965096164 
 07/03  19:30:00,25.3,2.69079,24.999987590225893,27.797904000426,24.999999999999998,0.0,15.6,25.0,2249549.3411272347 
 07/03  19:45:00,25.15,2.69079,24.999985677829046,27.054428520592759,24.999999999999998,0.0,15.6,25.0,2129309.439313884 
 07/03  20:00:00,25.0,2.69079,24.999984202300433,26.328350917581607,24.999999999999998,0.0,15.6,25.0,2016518.3984796876 
 07/03  20:15:00,24.85,2.69079,24.999985712001846,25.684355259439969,24.999999999999998,0.0,15.6,25.0,1919451.3687460912 
 07/03  20:30:00,24.7,2.69079,25.000002138464155,25.297538761423647,25.0,0.0,15.6,25.0,1816929.7409142175 
 07/03  20:45:00,24.549999999999998,2.69079,24.999985147103513,24.703636322358208,25.0,0.0,15.6,25.0,1721805.0130046379 
 07/03  21:00:00,24.4,2.69079,24.999972030127304,24.368509771553016,25.0,0.0,15.6,25.0,1634752.9397473722 
 07/03  21:15:00,24.275,3.0,25.00000375755419,24.09228210083383,25.0,0.0,15.6,25.0,1520101.8163688719 
 07/03  21:30:00,24.15,3.0,25.000003775950334,23.82713094391868,25.0,0.0,15.6,25.0,1418786.4846086619 
 07/03  21:45:00,24.025,3.0,25.000003733887249,23.589693700230645,25.0,0.0,15.6,25.0,1331124.979588267 
 07/03  22:00:00,23.9,3.0,25.000003669981017,23.378222146813518,25.0,0.0,15.6,25.0,1253469.0259235036 
 07/03  22:15:00,23.9,2.69079,24.08399940946123,23.225602853610753,24.0,0.0,15.6,24.0,3165743.3719707957 
 07/03  22:30:00,23.9,2.69079,24.000003789715455,23.03890543126402,24.0,0.0,15.6,24.0,1419192.8311807905 
 07/03  22:45:00,23.9,2.69079,24.000003813908827,22.838975019458056,24.0,0.0,15.6,24.0,2214572.329041383 
 07/03  23:00:00,23.9,2.69079,24.000004075726456,22.6624079058676,24.0,0.0,15.6,24.0,1839496.167848338 
 07/03  23:15:00,23.9,3.0,24.000004070808715,22.509726336634786,24.0,0.0,15.6,24.0,1609254.1111916113 
 07/03  23:30:00,23.9,3.0,24.000004167979659,22.3741443217783,24.0,0.0,15.6,24.0,1466189.9527913519 
 07/03  23:45:00,23.9,3.0,24.0000041337727,22.254584272878956,24.0,0.0,15.6,24.0,1355354.5090713753 
 07/03  24:00:00,23.9,3.0,24.000004098960795,22.14864517690963,24.0,0.0,15.6,24.0,1263535.7794576088 
 07/04  00:15:00,23.749999999999998,3.0,24.00000396084596,22.050829443707174,24.0,0.0,15.6,24.0,1109825.1483683277 
 07/04  00:30:00,23.6,3.0,24.000003815047788,21.974900264024126,24.0,0.0,15.6,24.0,1007995.9063023827 
 07/04  00:45:00,23.450000000000004,3.0,24.000003686100567,21.929422817402864,24.0,0.0,15.6,24.0,922459.1633997536 
 07/04  01:00:00,23.3,3.0,24.000003524331576,21.910379959050375,24.0,0.0,15.6,24.0,847173.3307277217 
 07/04  01:15:00,23.3,2.69079,24.000003290907089,21.915750145116733,24.0,0.0,15.6,24.0,751874.1033534021 
 07/04  01:30:00,23.3,2.69079,24.000003197467224,21.928872129431729,24.0,0.0,15.6,24.0,707216.6926376537 
 07/04  01:45:00,23.3,2.69079,24.000003104980526,21.936436741086703,24.0,0.0,15.6,24.0,667629.1396422654 
 07/04  02:00:00,23.3,2.69079,24.000003020799217,21.936614462796429,24.0,0.0,15.6,24.0,633245.688509322 
 07/04  02:15:00,23.3,3.0,24.000003059440524,21.933343076264106,24.0,0.0,15.6,24.0,640542.9581018089 
 07/04  02:30:00,23.3,3.0,24.000003006881049,21.93634160010199,24.0,0.0,15.6,24.0,617358.7067079025 
 07/04  02:45:00,23.3,3.0,24.000002963524048,21.95115846222008,24.0,0.0,15.6,24.0,597749.7409767669 
 07/04  03:00:00,23.3,3.0,24.000002926800997,21.977144058581574,24.0,0.0,15.6,24.0,581384.8857045918 
 07/04  03:15:00,23.175,2.69079,24.00000263354276,21.9904991829116,24.0,0.0,15.6,24.0,501828.21548090726 
 07/04  03:30:00,23.05,2.69079,24.000002494341289,21.9645051499736,24.0,0.0,15.6,24.0,461850.4295719987 
 07/04  03:45:00,22.925,2.69079,24.00000235200925,21.887084176842344,24.0,0.0,15.6,24.0,423186.3181655839 
 07/04  04:00:00,22.8,2.69079,24.00000219244365,21.764688702887086,24.0,0.0,15.6,24.0,385874.57479752096 
 07/04  04:15:00,22.650000000000003,3.0,24.000002312913926,21.6212515633896,24.0,0.0,15.6,24.0,407649.82641267139 
 07/04  04:30:00,22.5,3.0,24.000002180252808,21.487113431794595,24.0,0.0,15.6,24.0,375537.7897446153 
 07/04  04:45:00,22.349999999999999,3.0,24.000002061199284,21.37715954794499,24.0,0.0,15.6,24.0,343293.448768618 
 07/04  05:00:00,22.2,3.0,24.000001952962543,21.304538936919493,24.0,0.0,15.6,24.0,322026.27692722898 
 07/04  05:15:00,22.349999999999999,2.69079,24.000002188293878,21.305949042484568,24.0,0.0,15.6,24.0,365145.1312182392 
 07/04  05:30:00,22.5,2.69079,24.000002330621134,21.384057006589708,24.0,0.0,15.6,24.0,406778.44803429426 
 07/04  05:45:00,22.650000000000003,2.69079,24.000002799262977,21.566204152573673,24.0,0.0,15.6,24.0,525571.126418546 
 07/04  06:00:00,22.8,2.69079,24.0000019071798,21.82663402636545,24.0,0.0,15.6,24.0,689469.0063449624 
 07/04  06:15:00,23.075000000000004,3.0,24.000001652112894,22.38533890934955,24.0,0.0,15.6,24.0,1005532.3642922116 
 07/04  06:30:00,23.35,3.0,24.000001401163389,23.20589207312928,24.0,0.0,15.6,24.0,1265244.5129206309 
 07/04  06:45:00,23.624999999999998,3.0,24.000001188181238,24.261950563307506,24.000000000000005,0.0,15.6,24.0,1476590.0938266419 
 07/04  07:00:00,23.9,3.0,24.000010574927427,25.75079475062258,24.000000000000005,0.0,15.6,24.0,1658467.4176218538 
 07/04  07:15:00,24.324999999999997,2.6493,24.000015456216695,27.03779550605366,24.000000000000005,0.0,15.6,24.0,1834720.421026004 
 07/04  07:30:00,24.75,2.6493,24.000016181965916,28.388811530358827,24.000000000000005,0.0,15.6,24.0,2058869.229638714 
 07/04  07:45:00,25.175000000000006,2.6493,24.000018090887325,29.785578162433504,24.000000000000005,0.0,15.6,24.0,2306272.711013984 
 07/04  08:00:00,25.6,2.6493,24.000020042647369,31.27091079680046,24.000000000000005,0.0,15.6,24.0,2562555.7337510895 
 07/04  08:15:00,25.875000000000005,1.22583,24.000000945322904,32.60794354518959,24.0,0.0,15.6,24.0,2577850.5369338586 
 07/04  08:30:00,26.15,1.22583,24.00001107448581,34.404316066118358,24.0,0.0,15.6,24.0,2793000.0595816166 
 07/04  08:45:00,26.424999999999998,1.22583,24.0000168264599,35.93233219199902,24.0,0.0,15.6,24.0,2959580.691028296 
 07/04  09:00:00,26.7,1.22583,24.00000091266832,37.061845004528638,24.000000000000005,0.0,15.6,24.0,3142082.5398080765 
 07/04  09:15:00,26.974999999999999,0.72567,24.000000969398515,38.08246930161407,24.0,0.0,15.6,24.0,3219956.8647893688 
 07/04  09:30:00,27.25,0.72567,24.00002847823022,39.07919992546355,24.0,0.0,15.6,24.0,3348059.8264258808 
 07/04  09:45:00,27.525000000000003,0.72567,24.000001377879184,39.72448936634743,24.0,0.0,15.6,24.0,3559588.506522379 
 07/04  10:00:00,27.8,0.72567,24.00000069820581,40.679543196656897,24.0,0.0,15.6,24.0,3767715.1854293087 
 07/04  10:15:00,28.075000000000004,0.72567,24.00000047987589,41.813455178870899,24.000000000000005,0.0,15.6,24.0,3973167.037029451 
 07/04  10:30:00,28.35,0.72567,24.000021735674165,43.21760889408155,24.000000000000005,0.0,15.6,24.0,4143428.9352414759 
 07/04  10:45:00,28.624999999999998,0.72567,24.00002348081931,44.426426545055829,24.000000000000005,0.0,15.6,24.0,4249728.204006881 
 07/04  11:00:00,28.9,0.72567,24.000532010031479,45.25094683984394,24.0,0.0,15.6,24.0,4370352.9650148539 
 07/04  11:15:00,29.174999999999998,0.72567,24.885896383485425,46.11631313075162,25.0,0.0,15.6,25.0,2187940.669247983 
 07/04  11:30:00,29.45,0.72567,24.999150261617016,46.69435106449329,24.999999999999998,0.0,15.6,25.0,2790176.802201649 
 07/04  11:45:00,29.725,0.72567,24.999980731729964,47.410138393450427,24.999999999999998,0.0,15.6,25.0,3356716.5805085699 
 07/04  12:00:00,30.0,0.72567,25.000010617847339,48.03531858205359,24.999999999999998,0.0,15.6,25.0,3565910.9781787295 
 07/04  12:15:00,30.0,0.72567,25.000001362402466,48.25328827703339,25.0,0.0,15.6,25.0,3752800.10961947 
 07/04  12:30:00,30.0,0.72567,25.00000138295135,48.247196905212607,25.0,0.0,15.6,25.0,3927197.344485207 
 07/04  12:45:00,30.0,0.72567,25.000000780544008,47.89933105297811,25.0,0.0,15.6,25.0,4090595.357842143 
 07/04  13:00:00,30.0,0.72567,25.000922628582808,47.35988345538762,25.0,0.0,15.6,25.0,4262269.578744233 
 07/04  13:15:00,30.15,0.72567,25.001308360559187,47.149025715184709,25.0,0.0,15.6,25.0,4366794.210140246 
 07/04  13:30:00,30.3,0.72567,25.001299187206358,47.383330055708288,25.0,0.0,15.6,25.0,4465060.690637293 
 07/04  13:45:00,30.450000000000004,0.72567,25.000849974699869,47.87915438962084,25.0,0.0,15.6,25.0,4515086.473100131 
 07/04  14:00:00,30.6,0.72567,25.000892371278967,48.46975136157227,25.0,0.0,15.6,25.0,4555803.480613062 
 07/04  14:15:00,30.300000000000006,0.72567,25.00118337060672,48.561861638935557,25.0,0.0,15.6,25.0,4587358.232568743 
 07/04  14:30:00,30.0,0.72567,25.000817886817019,47.98866234969489,25.0,0.0,15.6,25.0,4602032.0263121039 
 07/04  14:45:00,29.699999999999997,0.72567,25.000475959236714,47.10812025690943,25.0,0.0,15.6,25.0,4637724.336680769 
 07/04  15:00:00,29.4,0.72567,25.00048736443005,45.94223774271524,25.0,0.0,15.6,25.0,4656690.4928086069 
 07/04  15:15:00,29.4,0.72567,25.000478053243439,44.95607521600644,25.0,0.0,15.6,25.0,4713917.560321471 
 07/04  15:30:00,29.4,0.72567,25.000556189386495,44.217437071011939,24.999999999999998,0.0,15.6,25.0,4760725.11930904 
 07/04  15:45:00,29.4,0.72567,25.000586103322143,43.38096469713403,24.999999999999998,0.0,15.6,25.0,4756725.867170467 
 07/04  16:00:00,29.4,0.72567,25.000603418258199,42.653163483878739,24.999999999999998,0.0,15.6,25.0,4732087.782923682 
 07/04  16:15:00,29.124999999999998,0.8849400000000001,25.00057520331807,41.90045681355909,24.999999999999998,0.0,15.6,25.0,4742511.778201897 
 07/04  16:30:00,28.85,0.8849400000000001,25.000559677922749,41.121284790328989,24.999999999999998,0.0,15.6,25.0,4705181.9597535 
 07/04  16:45:00,28.575000000000004,0.8849400000000001,25.00057850164943,40.23491141297639,24.999999999999998,0.0,15.6,25.0,4555985.355412344 
 07/04  17:00:00,28.3,0.8849400000000001,25.000538799127456,39.23691923462991,25.0,0.0,15.6,25.0,4378813.812972824 
 07/04  17:15:00,27.900000000000003,1.6593,25.000463047387134,37.96658569279834,25.0,0.0,15.6,25.0,4300278.198009862 
 07/04  17:30:00,27.5,1.6593,25.00000251781153,36.5723085373848,24.999999999999994,0.0,15.6,25.0,4064436.453651668 
 07/04  17:45:00,27.099999999999999,1.6593,24.999983268619876,34.975375982889968,24.999999999999994,0.0,15.6,25.0,3899192.1425285695 
 07/04  18:00:00,26.7,1.6593,25.000000449120749,33.81089103846551,25.0,0.0,15.6,25.0,3702870.2449239625 
 07/04  18:15:00,26.275,2.69079,24.99998132847911,32.39025384006178,25.0,0.0,15.6,25.0,3652642.94955733 
 07/04  18:30:00,25.85,2.69079,24.9999718364656,30.93022654435582,25.0,0.0,15.6,25.0,3311743.671472377 
 07/04  18:45:00,25.425,2.69079,25.00000051296405,29.226163286789274,25.00000000000004,0.0,15.6,25.0,3103688.5372097326 
 07/04  19:00:00,25.0,2.69079,25.000000719804605,27.762877820652848,24.999999999999994,0.0,15.6,25.0,2909939.672637189 
 07/04  19:15:00,25.0,2.69079,25.000001073805664,26.775493651021095,25.0,0.0,15.6,25.0,2783858.530354718 
 07/04  19:30:00,25.0,2.69079,25.00000143959837,26.10291680464312,24.999999999999998,0.0,15.6,25.0,2627979.617264596 
 07/04  19:45:00,25.0,2.69079,25.000002001337238,25.71123879703967,25.0,0.0,15.6,25.0,2542648.3193397189 
 07/04  20:00:00,25.0,2.69079,24.999935760530243,25.25833730207021,25.0,0.0,15.6,25.0,2422668.5849734765 
 07/04  20:15:00,25.15,2.69079,25.000003000864348,25.061940050578067,25.0,0.0,15.6,25.0,2331135.572714848 
 07/04  20:30:00,25.3,2.69079,25.000003403046049,24.978762703787635,25.0,0.0,15.6,25.0,2242469.3302908416 
 07/04  20:45:00,25.450000000000004,2.69079,25.000003480022057,24.894010676216167,25.0,0.0,15.6,25.0,2177874.137603345 
 07/04  21:00:00,25.6,2.69079,25.000003528347496,24.803781170935708,25.0,0.0,15.6,25.0,2122719.532663286 
 07/04  21:15:00,25.6,3.0,25.00000364849066,24.72900324332982,25.0,0.0,15.6,25.0,2033003.7276820588 
 07/04  21:30:00,25.6,3.0,25.00000363272215,24.689632651655825,25.0,0.0,15.6,25.0,1966428.1545594007 
 07/04  21:45:00,25.6,3.0,25.00000364485201,24.686797598956749,25.0,0.0,15.6,25.0,1918445.4795055057 
 07/04  22:00:00,25.6,3.0,25.00000366696728,24.710857203886329,25.0,0.0,15.6,25.0,1882791.7392020745 
 07/04  22:15:00,25.6,2.69079,24.117619048047304,24.720637329097209,24.0,0.0,15.6,24.0,4088884.0077287496 
 07/04  22:30:00,25.6,2.69079,24.000020402722265,24.716706186360005,24.0,0.0,15.6,24.0,2274748.1277428294 
 07/04  22:45:00,25.6,2.69079,24.00000412879136,24.68875482870924,24.0,0.0,15.6,24.0,2991194.153041543 
 07/04  23:00:00,25.6,2.69079,24.00000348100566,24.633974425495607,24.0,0.0,15.6,24.0,2598225.531446365 
 07/04  23:15:00,25.450000000000004,3.0,24.000003723102748,24.568980256369657,24.0,0.0,15.6,24.0,2297986.292732198 
 07/04  23:30:00,25.3,3.0,24.0000039287566,24.51728411249082,24.0,0.0,15.6,24.0,2078582.857029117 
 07/04  23:45:00,25.15,3.0,24.000004046091577,24.483726282783807,24.0,0.0,15.6,24.0,1946491.2431819882 
 07/04  24:00:00,25.0,3.0,24.00000410322011,24.462069195257518,24.0,0.0,15.6,24.0,1847135.4454145246 
 07/05  00:15:00,25.0,3.0,24.000004159461246,24.454016038723276,24.0,0.0,15.6,24.0,1717354.3763151284 
 07/05  00:30:00,25.0,3.0,24.000004149335895,24.45124443740221,24.0,0.0,15.6,24.0,1643440.1022170855 
 07/05  00:45:00,25.0,3.0,24.000004219699997,24.445940072065804,24.0,0.0,15.6,24.0,1584762.7622605866 
 07/05  01:00:00,25.0,3.0,24.00000418096054,24.436979083749706,24.0,0.0,15.6,24.0,1534701.2283434319 
 07/05  01:15:00,24.85,2.69079,24.000004153440054,24.415350817721334,24.0,0.0,15.6,24.0,1413357.222338271 
 07/05  01:30:00,24.7,2.69079,24.000004132177997,24.378301105838223,24.0,0.0,15.6,24.0,1348449.5971310447 
 07/05  01:45:00,24.549999999999998,2.69079,24.000004111392504,24.330761180467918,24.0,0.0,15.6,24.0,1309495.8644743732 
 07/05  02:00:00,24.4,2.69079,24.000004030023029,24.276590544100079,24.0,0.0,15.6,24.0,1256536.5438844406 
 07/05  02:15:00,24.549999999999998,3.0,24.000004069585964,24.228070203145589,24.0,0.0,15.6,24.0,1289072.6351157779 
 07/05  02:30:00,24.7,3.0,24.00000408576167,24.16979552654198,24.0,0.0,15.6,24.0,1287425.4368525658 
 07/05  02:45:00,24.85,3.0,24.000004153942343,24.085060549535034,24.0,0.0,15.6,24.0,1291133.5156420738 
 07/05  03:00:00,25.0,3.0,24.0000041779475,23.97652198887576,24.0,0.0,15.6,24.0,1299762.6551007478 
 07/05  03:15:00,25.0,2.69079,24.000004086761775,23.861525201349936,24.0,0.0,15.6,24.0,1250930.605510667 
 07/05  03:30:00,25.0,2.69079,24.00000408252616,23.766628118088624,24.0,0.0,15.6,24.0,1249816.834003176 
 07/05  03:45:00,25.0,2.69079,24.00000408135673,23.70316985647544,24.0,0.0,15.6,24.0,1251387.2976606044 
 07/05  04:00:00,25.0,2.69079,24.000004125799977,23.665264777952296,24.0,0.0,15.6,24.0,1254499.3390449233 
 07/05  04:15:00,24.85,3.0,24.00000415856659,23.619586583422227,24.0,0.0,15.6,24.0,1279674.6604436585 
 07/05  04:30:00,24.7,3.0,24.000004082288699,23.587211056068769,24.0,0.0,15.6,24.0,1244722.3958910255 
 07/05  04:45:00,24.549999999999998,3.0,24.00000405758756,23.592077425205927,24.0,0.0,15.6,24.0,1209903.3085112493 
 07/05  05:00:00,24.4,3.0,24.00000405912688,23.66085349398469,24.0,0.0,15.6,24.0,1217627.2911358765 
 07/05  05:15:00,24.4,2.69079,24.00000413346725,23.802467587470337,24.0,0.0,15.6,24.0,1255745.6150253327 
 07/05  05:30:00,24.4,2.69079,24.00000408077118,23.960976414004457,24.0,0.0,15.6,24.0,1277339.1152441474 
 07/05  05:45:00,24.4,2.69079,24.000004151864436,24.107646397275656,24.0,0.0,15.6,24.0,1323543.3943592676 
 07/05  06:00:00,24.4,2.69079,24.00000410896686,24.249266350768175,24.0,0.0,15.6,24.0,1372416.5575872383 
 07/05  06:15:00,24.699999999999997,3.0,24.00000422875239,24.447875886610598,24.0,0.0,15.6,24.0,1601943.4736151153 
 07/05  06:30:00,25.0,3.0,24.00000262883333,24.680931206366535,24.0,0.0,15.6,24.0,1764696.244032159 
 07/05  06:45:00,25.300000000000006,3.0,24.000034881291748,25.21042559528113,24.0,0.0,15.6,24.0,2046184.9333352107 
 07/05  07:00:00,25.6,3.0,24.000002070549934,25.775791171927329,24.0,0.0,15.6,24.0,2345702.19895384 
 07/05  07:15:00,25.875000000000005,2.6493,24.00000129852027,26.676972288403204,24.0,0.0,15.6,24.0,2610149.86240044 
 07/05  07:30:00,26.15,2.6493,24.00000096986364,27.767987979977016,24.000000000000005,0.0,15.6,24.0,2921113.2085743865 
 07/05  07:45:00,26.424999999999998,2.6493,24.000027457360088,29.22727343192422,24.000000000000005,0.0,15.6,24.0,3103158.9337809926 
 07/05  08:00:00,26.7,2.6493,24.000036892288255,30.38125830108025,24.000000000000005,0.0,15.6,24.0,3253282.1434579559 
 07/05  08:15:00,27.099999999999999,1.22583,24.000001293552754,31.287420228080298,24.0,0.0,15.6,24.0,3214279.694984017 
 07/05  08:30:00,27.5,1.22583,24.00003532261621,32.49026221606428,24.0,0.0,15.6,24.0,3380555.062749009 
 07/05  08:45:00,27.900000000000003,1.22583,24.000057799354676,33.52863477952951,24.0,0.0,15.6,24.0,3553636.650373239 
 07/05  09:00:00,28.3,1.22583,24.00005341826006,34.583680991723458,24.0,0.0,15.6,24.0,3729206.9340049235 
 07/05  09:15:00,28.450000000000004,0.72567,24.000052679870934,35.69622324138366,24.0,0.0,15.6,24.0,3724570.8797877465 
 07/05  09:30:00,28.6,0.72567,24.00005370069885,36.89407363817342,24.0,0.0,15.6,24.0,3794078.4603564699 
 07/05  09:45:00,28.749999999999998,0.72567,24.000000855201276,37.994792473711928,24.000000000000005,0.0,15.6,24.0,3857996.6739688168 
 07/05  10:00:00,28.9,0.72567,24.000029303342058,39.34140633057467,24.000000000000005,0.0,15.6,24.0,3875090.3944619887 
 07/05  10:15:00,29.174999999999998,0.72567,24.000000835750588,40.19044711735163,24.0,0.0,15.6,24.0,4003807.6966087196 
 07/05  10:30:00,29.45,0.72567,24.000000633079929,40.930228429514318,24.0,0.0,15.6,24.0,4142954.0933511697 
 07/05  10:45:00,29.725,0.72567,24.00005398743253,41.68254434741932,24.0,0.0,15.6,24.0,4298527.548254826 
 07/05  11:00:00,30.0,0.72567,24.000824191893515,42.12011631161204,24.0,0.0,15.6,24.0,4490243.590399227 
 07/05  11:15:00,29.725,0.72567,24.88719681352787,42.67507389430695,25.0,0.0,15.6,25.0,2290050.1750092378 
 07/05  11:30:00,29.45,0.72567,24.997714198638638,43.1427615754284,25.0,0.0,15.6,25.0,3173578.7153355365 
 07/05  11:45:00,29.174999999999998,0.72567,24.999835936563885,43.696897370796069,25.0,0.0,15.6,25.0,3389885.5759878635 
 07/05  12:00:00,28.9,0.72567,24.999999995013505,43.99484340172997,25.0,0.0,15.6,25.0,3777543.3501898155 
 07/05  12:15:00,29.025,0.72567,25.000001110452286,44.20203058082876,25.0,0.0,15.6,25.0,4081475.0771753147 
 07/05  12:30:00,29.15,0.72567,25.000001064798818,44.41962029163124,25.0,0.0,15.6,25.0,4321107.514931412 
 07/05  12:45:00,29.275,0.72567,25.001200554459645,44.587953130822807,25.0,0.0,15.6,25.0,4447909.060575755 
 07/05  13:00:00,29.4,0.72567,25.001291898776058,44.582521437468169,25.0,0.0,15.6,25.0,4506713.206979994 
 07/05  13:15:00,29.549999999999998,0.72567,25.001276487556568,44.31224580270221,25.0,0.0,15.6,25.0,4549311.154627598 
 07/05  13:30:00,29.7,0.72567,25.000842439972105,43.86421777530875,25.0,0.0,15.6,25.0,4570113.261583355 
 07/05  13:45:00,29.85,0.72567,25.00060751796365,43.26070462882534,24.999999999999998,0.0,15.6,25.0,4606894.085075824 
 07/05  14:00:00,30.0,0.72567,25.000634499372305,42.44447236964127,24.999999999999998,0.0,15.6,25.0,4612256.123004418 
 07/05  14:15:00,29.025,0.72567,25.000520042451254,41.47727861278854,25.0,0.0,15.6,25.0,4436678.137544658 
 07/05  14:30:00,28.05,0.72567,25.000003881783014,40.218074685565799,25.0,0.0,15.6,25.0,4244731.739465442 
 07/05  14:45:00,27.075000000000004,0.72567,25.00000039503606,38.74379225075515,24.999999999999994,0.0,15.6,25.0,4009731.847557248 
 07/05  15:00:00,26.1,0.72567,24.999973375742678,36.95888248502746,24.999999999999994,0.0,15.6,25.0,3772835.509615232 
 07/05  15:15:00,25.675000000000006,0.72567,25.000000468655615,35.7042001312803,25.0,0.0,15.6,25.0,3559833.9485103685 
 07/05  15:30:00,25.25,0.72567,25.000000569861894,33.92157245419671,24.999999999999994,0.0,15.6,25.0,3160671.3929348497 
 07/05  15:45:00,24.824999999999997,0.72567,25.00000049577136,31.700144633986864,24.99999999999997,0.0,15.6,25.0,2966147.713495535 
