Date/Time,Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/01  20:15:00,0.0,398058.2469151618,0.0 
 07/01  20:30:00,0.0,372298.26377476679,0.0 
 07/01  20:45:00,0.0,349456.7991508621,0.0 
 07/01  21:00:00,0.0,329017.1400209303,0.0,13982700.424544564,13982700.424544562,0.0 
 07/01  21:15:00,0.0,294923.4763981142,0.0 
 07/01  21:30:00,0.0,273152.9504916307,0.0 
 07/01  21:45:00,0.0,251913.33938896878,0.0 
 07/01  22:00:00,0.0,230908.47694491608,0.0,13565902.498436794,13565902.498436798,0.0 
 07/01  22:15:00,0.0,225764.90368954864,0.0 
 07/01  22:30:00,0.0,221469.43798332066,0.0 
 07/01  22:45:00,0.0,218290.34833842447,0.0 
 07/01  23:00:00,0.0,216146.26261060558,0.0,13387026.921014825,13387026.921014829,0.0 
 07/01  23:15:00,0.0,455595.426481486,0.0 
 07/01  23:30:00,0.0,619586.918745534,0.0 
 07/01  23:45:00,0.0,584876.7301969719,0.0 
 07/01  24:00:00,0.0,609626.1854330545,0.0,17486100.203649187,17486100.203649187,0.0 
 07/02  00:15:00,0.0,412708.9683843588,0.0 
 07/02  00:30:00,0.0,407196.38501308,0.0 
 07/02  00:45:00,0.0,403077.8761947528,0.0 
 07/02  01:00:00,0.0,400164.35954536907,0.0,16835734.893296247,16835734.893296247,0.0 
 07/02  01:15:00,0.0,387764.13919013986,0.0 
 07/02  01:30:00,0.0,375997.66413359969,0.0 
 07/02  01:45:00,0.0,364346.47712670828,0.0 
 07/02  02:00:00,0.0,352539.96643961218,0.0,16685698.085027982,16685698.085027982,0.0 
 07/02  02:15:00,0.0,348536.868582513,0.0 
 07/02  02:30:00,0.0,344581.2411375407,0.0 
 07/02  02:45:00,0.0,340630.3874656408,0.0 
 07/02  03:00:00,0.0,336708.79448803936,0.0,16570423.923598906,16570423.923598908,0.0 
 07/02  03:15:00,0.0,339756.424368421,0.0 
 07/02  03:30:00,0.0,342850.29793644868,0.0 
 07/02  03:45:00,0.0,346075.2921802831,0.0 
 07/02  04:00:00,0.0,349706.6822874569,0.0,16579917.657558339,16579917.657558339,0.0 
 07/02  04:15:00,0.0,352183.736380635,0.0 
 07/02  04:30:00,0.0,348935.75712353,0.0 
 07/02  04:45:00,0.0,344639.8542575839,0.0 
 07/02  05:00:00,0.0,354725.7304668597,0.0,16976920.526090608,16976920.526090608,0.0 
 07/02  05:15:00,0.0,778473.1629405235,0.0 
 07/02  05:30:00,0.0,790314.8179052561,0.0 
 07/02  05:45:00,0.0,831872.277116769,0.0 
 07/02  06:00:00,0.0,874147.4379231299,0.0,19084042.031002467,19084042.031002467,0.0 
 07/02  06:15:00,0.0,762481.0111263795,0.0 
 07/02  06:30:00,0.0,816827.9571759645,0.0 
 07/02  06:45:00,0.0,855676.4203474912,0.0 
 07/02  07:00:00,0.0,894111.2970972929,0.0,20572252.833307819,20572252.833307819,0.0 
 07/02  07:15:00,0.0,1571191.619665203,0.0 
 07/02  07:30:00,0.0,1651077.4159559648,0.0 
 07/02  07:45:00,0.0,1711041.7903361256,0.0 
 07/02  08:00:00,0.0,1773287.30621543,0.0,34094566.858891729,34094566.85889172,0.0 
 07/02  08:15:00,0.0,1858711.9799605609,0.0 
 07/02  08:30:00,0.0,1938126.7486916758,0.0 
 07/02  08:45:00,0.0,2011206.7979800744,0.0 
 07/02  09:00:00,0.0,2091937.074130694,0.0,35286412.592172037,35286412.59217204,0.0 
 07/02  09:15:00,0.0,2045492.6636594595,0.0 
 07/02  09:30:00,0.0,2057551.527279404,0.0 
 07/02  09:45:00,0.0,2067475.8913237546,0.0 
 07/02  10:00:00,0.0,2081168.5405079497,0.0,35115437.355277318,35115437.35527731,0.0 
 07/02  10:15:00,0.0,2183185.45488153,0.0 
 07/02  10:30:00,0.0,2220599.5180625889,0.0 
 07/02  10:45:00,0.0,2257425.9186379036,0.0 
 07/02  11:00:00,0.0,2301507.424269623,0.0,36326894.71580598,36326894.715805988,0.0 
 07/02  11:15:00,0.0,2059061.1181280928,0.0 
 07/02  11:30:00,0.0,2065384.1847529887,0.0 
 07/02  11:45:00,0.0,2072213.4569523438,0.0 
 07/02  12:00:00,0.0,2076185.9917607387,0.0,33589861.70826963,33589861.70826964,0.0 
 07/02  12:15:00,0.0,2341122.970816281,0.0 
 07/02  12:30:00,0.0,2359970.4579171307,0.0 
 07/02  12:45:00,0.0,2375599.826920117,0.0 
 07/02  13:00:00,0.0,2391429.0230590158,0.0,36892658.30135642,36892658.30135642,0.0 
 07/02  13:15:00,0.0,2333049.6129666625,0.0 
 07/02  13:30:00,0.0,2350134.8375564736,0.0 
 07/02  13:45:00,0.0,2365298.4766297067,0.0 
 07/02  14:00:00,0.0,2379513.4810296965,0.0,36164233.66185513,36164233.66185513,0.0 
 07/02  14:15:00,0.0,2451588.779538935,0.0 
 07/02  14:30:00,0.0,2448466.123048595,0.0 
 07/02  14:45:00,0.0,2444751.9333527588,0.0 
 07/02  15:00:00,0.0,2440002.424565063,0.0,37102754.929888058,37102754.929888058,0.0 
 07/02  15:15:00,0.0,2454364.109421742,0.0 
 07/02  15:30:00,0.0,2465575.8480507379,0.0 
 07/02  15:45:00,0.0,2472101.9699757376,0.0 
 07/02  16:00:00,0.0,2478784.3921858437,0.0,37107183.76805073,37107183.76805072,0.0 
 07/02  16:15:00,0.0,1775311.4664987892,0.0 
 07/02  16:30:00,0.0,1730048.490891601,0.0 
 07/02  16:45:00,0.0,1672849.029437525,0.0 
 07/02  17:00:00,0.0,1606009.9195196136,0.0,25509766.03385521,25509766.033855216,0.0 
 07/02  17:15:00,0.0,1256086.3589844702,0.0 
 07/02  17:30:00,0.0,1156785.116829815,0.0 
 07/02  17:45:00,0.0,1070619.3702874734,0.0 
 07/02  18:00:00,0.0,983061.5827240006,0.0,18358291.437314307,18358291.43731431,0.0 
 07/02  18:15:00,0.0,872017.5934508918,0.0 
 07/02  18:30:00,0.0,781276.0605909205,0.0 
 07/02  18:45:00,0.0,692873.4373828003,0.0 
 07/02  19:00:00,0.0,600270.0133105323,0.0,16693758.188859575,16693758.188859579,0.0 
 07/02  19:15:00,0.0,530941.0388036331,0.0 
 07/02  19:30:00,0.0,474372.54709507667,0.0 
 07/02  19:45:00,0.0,422304.4834645039,0.0 
 07/02  20:00:00,0.0,374759.7755121429,0.0,15603330.485517269,15603330.48551727,0.0 
 07/02  20:15:00,0.0,345396.8763446719,0.0 
 07/02  20:30:00,0.0,320351.54614633976,0.0 
 07/02  20:45:00,0.0,298504.9937489966,0.0 
 07/02  21:00:00,0.0,279239.0123463471,0.0,15019685.785728611,15019685.785728613,0.0 
 07/02  21:15:00,0.0,224257.52632037659,0.0 
 07/02  21:30:00,0.0,211866.89641003213,0.0 
 07/02  21:45:00,0.0,202540.54659045494,0.0 
 07/02  22:00:00,0.0,194781.6299903219,0.0,13703112.74320834,13703112.74320834,0.0 
 07/02  22:15:00,0.0,171755.45860768407,0.0 
 07/02  22:30:00,0.0,175625.5930163302,0.0 
 07/02  22:45:00,0.0,180056.40078930179,0.0 
 07/02  23:00:00,0.0,185082.58622211743,0.0,13235298.322677788,13235298.322677786,0.0 
 07/02  23:15:00,0.0,575444.1573964827,0.0 
 07/02  23:30:00,0.0,578691.3633846879,0.0 
 07/02  23:45:00,0.0,563180.1219402007,0.0 
 07/02  24:00:00,0.0,554947.57041989,0.0,17499879.08064642,17499879.08064642,0.0 
 07/03  00:15:00,0.0,361377.5283930644,0.0 
 07/03  00:30:00,0.0,353618.40011250556,0.0 
 07/03  00:45:00,0.0,346771.0014582616,0.0 
 07/03  01:00:00,0.0,434424.7609751383,0.0,16715294.189729093,16715294.189729095,0.0 
 07/03  01:15:00,0.0,437761.22113313208,0.0 
 07/03  01:30:00,0.0,437000.03837203807,0.0 
 07/03  01:45:00,0.0,436702.62159719868,0.0 
 07/03  02:00:00,0.0,437006.6342007921,0.0,16966595.03114714,16966595.03114714,0.0 
 07/03  02:15:00,0.0,423295.5500117603,0.0 
 07/03  02:30:00,0.0,410620.9199733818,0.0 
 07/03  02:45:00,0.0,398076.88478194296,0.0 
 07/03  03:00:00,0.0,385808.8097653389,0.0,16829645.754147516,16829645.754147516,0.0 
 07/03  03:15:00,0.0,380345.1075378346,0.0 
 07/03  03:30:00,0.0,374972.3514373957,0.0 
 07/03  03:45:00,0.0,369731.89084397707,0.0 
 07/03  04:00:00,0.0,364623.4147684849,0.0,16695113.34358305,16695113.343583052,0.0 
 07/03  04:15:00,0.0,373449.88737452149,0.0 
 07/03  04:30:00,0.0,377297.7394628752,0.0 
 07/03  04:45:00,0.0,380568.5806659512,0.0 
 07/03  05:00:00,0.0,393260.41403624988,0.0,17106986.854733528,17106986.854733528,0.0 
 07/03  05:15:00,0.0,815711.7108764742,0.0 
 07/03  05:30:00,0.0,846152.1517496905,0.0 
 07/03  05:45:00,0.0,882474.2261467706,0.0 
 07/03  06:00:00,0.0,917879.2907232703,0.0,19324076.29912804,19324076.29912804,0.0 
 07/03  06:15:00,0.0,739293.6948173759,0.0 
 07/03  06:30:00,0.0,754879.1341262022,0.0 
 07/03  06:45:00,0.0,781177.1865264205,0.0 
 07/03  07:00:00,0.0,809704.2961927864,0.0,20497780.44146886,20497780.44146886,0.0 
 07/03  07:15:00,0.0,1493157.0103868165,0.0 
 07/03  07:30:00,0.0,1564272.2893906655,0.0 
 07/03  07:45:00,0.0,1624326.4921034789,0.0 
