,LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Previous Temperature,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep)
69,24.0,21.872286523902677,33.6,4.9,644.0,1.6593
70,24.0,22.26846689548873,33.2,4.5,583.75,1.6593
71,24.0,22.406095263973963,32.8,4.1,523.5,1.6593
72,23.0,23.504442697086134,32.6,3.975,463.25,2.6907900000000002
73,22.0,23.400152473487974,32.4,3.85,403.0,2.6907900000000002
74,24.0,22.284702131827032,32.2,3.725,302.25,2.6907900000000002
75,22.0,23.425675541779327,32.0,3.6,201.5,2.6907900000000002
76,23.0,23.338372825843205,31.75,3.475,100.75,2.6907900000000002
77,23.0,22.7590392325955,31.5,3.35,0.0,2.6907900000000002
78,22.0,23.047377589079172,31.25,3.225,0.0,2.6907900000000002
79,23.0,22.61774626822374,31.0,3.1,0.0,2.6907900000000002
80,24.0,22.965744688541868,30.6,2.325,0.0,2.6907900000000002
81,22.0,23.6160505771649,30.2,1.55,0.0,2.6907900000000002
82,23.0,22.79119581667794,29.8,0.775,0.0,2.6907900000000002
83,24.0,22.442211438679898,29.4,0.0,0.0,2.6907900000000002
84,23.0,22.282873195924367,28.85,0.375,0.0,3.0
85,23.0,23.25527483199807,28.3,0.75,0.0,3.0
86,24.0,23.083065180487726,27.75,1.125,0.0,3.0
87,24.0,22.986578798860474,27.2,1.5,0.0,3.0
88,24.0,23.45214923726516,26.925,1.125,0.0,3.0
89,24.0,22.56000386233475,26.65,0.75,0.0,3.0
90,24.0,22.722412767421094,26.375000000000004,0.375,0.0,3.0
91,24.0,23.30508767553671,26.1,0.0,0.0,3.0
92,23.0,22.991490553826416,26.1,0.525,0.0,3.0
93,23.0,23.398393553923977,26.1,1.05,0.0,3.0
94,25.0,21.964916815177066,26.1,1.5750000000000002,0.0,3.0
95,24.0,23.521157710974453,26.1,2.1,0.0,3.0
